gauge_id,aquitard_perc,aquifer_perc,aquifer_aquitard_mixed_perc,kf_very_high_perc,kf_high_perc,kf_medium_perc,kf_moderate_perc,kf_low_perc,kf_very_low_perc,kf_extremely_low_perc,kf_very_high_to_high_perc,kf_medium_to_moderate_perc,kf_low_to_extremely_low_perc,kf_highly_variable_perc,kf_moderate_to_low_perc,cavity_fissure_perc,cavity_pores_perc,cavity_fissure_karst_perc,cavity_fissure_pores_perc,rocktype_sediment_perc,rocktype_metamorphite_perc,rocktype_magmatite_perc,consolidation_solid_rock_perc,consolidation_unconsolidated_rock_perc,geochemical_rocktype_silicate_perc,geochemical_rocktype_silicate_carbonatic_perc,geochemical_rocktype_carbonatic_perc,geochemical_rocktype_sulfatic_perc,geochemical_rocktype_silicate_organic_components_perc,geochemical_rocktype_anthropogenically_modified_through_filling_perc,geochemical_rocktype_sulfatic_halitic_perc,geochemical_rocktype_halitic_perc,waterbody_perc,no_data_perc
DE111120,48.18,0.0,51.82,0.0,0.0,0.0,0.0,47.93,0.25,0.0,0.0,0.0,0.0,0.0,51.82,100.0,0.0,0.0,0.0,99.75,0.25,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111130,64.67,4.87,30.47,0.0,0.0,0.0,4.87,64.64,0.0,0.0,0.0,0.0,0.02,0.0,30.47,50.21,0.6,48.94,0.26,99.98,0.0,0.02,99.4,0.6,27.32,6.94,11.8,53.95,0.0,0.0,0.0,0.0,0.0,0.0
DE111140,13.86,21.48,64.66,0.0,21.48,0.0,0.0,8.56,0.72,0.0,0.0,0.0,4.57,0.0,64.66,0.0,89.29,0.0,10.71,100.0,0.0,0.0,10.71,89.29,0.0,78.52,21.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111150,23.71,54.32,21.97,0.0,27.82,0.0,0.0,7.26,0.0,0.0,0.0,26.5,16.44,0.0,21.97,2.63,65.5,26.5,5.37,97.37,0.0,2.63,33.76,66.24,2.63,43.09,54.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111160,6.66,47.91,45.43,0.0,47.91,0.0,0.0,0.0,2.97,0.0,0.0,0.0,3.69,0.0,45.43,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,53.37,46.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111170,3.28,49.61,47.11,0.0,49.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.0,47.11,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,50.39,49.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111180,26.44,32.53,41.03,0.0,32.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.44,0.0,41.03,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,92.77,7.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111190,64.65,0.2,35.15,0.0,0.2,0.0,0.0,0.47,64.18,0.0,0.0,0.0,0.0,0.0,35.15,64.16,35.84,0.0,0.0,35.84,63.69,0.47,64.16,35.84,64.16,35.64,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111210,4.33,52.72,42.94,0.0,52.72,0.0,0.0,0.0,0.22,0.0,0.0,0.0,4.11,0.0,42.94,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,48.83,51.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111220,17.32,19.05,63.63,0.0,19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.32,0.0,63.63,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,80.95,19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111230,17.36,19.53,63.11,0.0,19.53,0.0,0.0,16.21,0.0,0.0,0.0,0.0,1.15,0.0,63.11,0.0,81.03,0.0,18.97,100.0,0.0,0.0,18.97,81.03,0.0,80.47,19.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111240,23.24,15.46,61.31,0.0,15.46,0.0,0.0,22.54,0.0,0.0,0.0,0.0,0.7,0.0,61.31,0.0,70.15,0.0,29.85,100.0,0.0,0.0,29.85,70.15,0.0,84.54,15.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111250,68.74,0.0,31.26,0.0,0.0,0.0,0.0,68.69,0.0,0.0,0.0,0.0,0.04,0.0,31.26,56.32,0.69,42.99,0.0,99.96,0.0,0.04,99.31,0.69,32.77,2.23,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111260,97.35,0.27,2.38,0.0,0.19,0.08,0.0,56.08,0.56,0.0,0.0,0.0,40.71,0.83,1.56,98.64,1.36,0.0,0.0,46.69,0.0,53.31,98.64,1.36,69.45,23.5,0.19,0.0,6.86,0.0,0.0,0.0,0.0,0.0
DE111270,58.01,33.54,8.45,0.0,0.0,7.42,5.04,26.14,0.52,17.15,0.0,21.07,14.21,0.0,8.45,55.8,9.74,34.46,0.0,98.39,0.0,1.61,90.26,9.74,1.61,62.16,36.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111280,78.44,0.0,21.56,0.0,0.0,0.0,0.0,78.44,0.0,0.0,0.0,0.0,0.0,0.0,21.56,98.62,0.0,1.38,0.0,100.0,0.0,0.0,100.0,0.0,98.62,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111290,5.83,0.0,94.17,0.0,0.0,0.0,0.0,5.83,0.0,0.0,0.0,0.0,0.0,0.0,94.17,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,94.17,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111300,42.18,0.0,57.82,0.0,0.0,0.0,0.0,42.18,0.0,0.0,0.0,0.0,0.0,0.0,57.82,81.35,0.0,18.65,0.0,100.0,0.0,0.0,100.0,0.0,57.82,3.73,0.0,38.45,0.0,0.0,0.0,0.0,0.0,0.0
DE111310,52.81,14.59,32.6,0.0,0.0,0.0,14.59,52.81,0.0,0.0,0.0,0.0,0.0,0.0,32.6,48.34,0.91,50.76,0.0,100.0,0.0,0.0,99.09,0.91,48.25,0.98,39.45,11.32,0.0,0.0,0.0,0.0,0.0,0.0
DE111320,56.69,17.78,25.54,0.0,0.03,0.0,17.75,56.69,0.0,0.0,0.0,0.0,0.0,0.0,25.54,66.04,0.26,33.69,0.0,100.0,0.0,0.0,99.74,0.26,64.58,1.63,27.26,6.54,0.0,0.0,0.0,0.0,0.0,0.0
DE111330,67.96,0.29,31.75,0.0,0.29,0.0,0.0,67.96,0.0,0.0,0.0,0.0,0.0,0.0,31.75,99.71,0.29,0.0,0.0,100.0,0.0,0.0,99.71,0.29,99.71,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111340,42.73,0.0,57.27,0.0,0.0,0.0,0.0,40.96,0.0,0.0,0.0,0.0,1.78,0.0,57.27,100.0,0.0,0.0,0.0,98.22,0.0,1.78,100.0,0.0,98.26,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111350,35.44,0.0,64.56,0.0,0.0,0.0,0.0,35.44,0.0,0.0,0.0,0.0,0.0,0.0,64.56,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111360,44.9,0.0,55.1,0.0,0.0,0.0,0.0,44.9,0.0,0.0,0.0,0.0,0.0,0.0,55.1,96.84,0.0,3.16,0.0,100.0,0.0,0.0,100.0,0.0,61.3,16.63,0.0,22.07,0.0,0.0,0.0,0.0,0.0,0.0
DE111370,74.9,0.76,24.34,0.0,0.0,0.0,0.76,74.9,0.0,0.0,0.0,0.0,0.0,0.0,24.34,79.56,0.0,20.44,0.0,100.0,0.0,0.0,100.0,0.0,20.09,47.25,0.76,31.9,0.0,0.0,0.0,0.0,0.0,0.0
DE111380,66.33,0.03,33.63,0.0,0.0,0.03,0.0,66.33,0.0,0.0,0.0,0.0,0.0,0.0,33.63,99.97,0.03,0.0,0.0,100.0,0.0,0.0,99.97,0.03,37.06,58.42,0.0,4.52,0.0,0.0,0.0,0.0,0.0,0.0
DE111390,76.12,11.0,12.87,0.0,0.0,7.92,0.0,28.9,0.0,16.96,0.0,3.08,30.26,0.0,12.87,77.06,8.38,14.57,0.0,99.98,0.0,0.02,91.62,8.38,0.95,84.0,15.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0
DE111400,63.38,1.18,35.45,0.0,0.0,1.18,0.0,61.18,0.0,0.0,0.0,0.0,2.2,0.0,35.45,98.18,1.31,0.51,0.0,97.8,0.0,2.2,98.69,1.31,96.89,2.59,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111410,71.5,0.46,28.04,0.0,0.46,0.0,0.0,61.62,9.76,0.0,0.0,0.0,0.12,0.0,28.04,99.21,0.79,0.0,0.0,87.26,9.76,2.98,99.21,0.79,96.93,2.61,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111420,89.96,0.13,9.91,0.0,0.13,0.0,0.0,50.76,1.54,0.0,0.0,0.0,37.65,0.0,9.91,99.87,0.13,0.0,0.0,60.14,1.54,38.31,99.87,0.13,99.56,0.31,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111430,93.44,1.68,4.88,0.0,0.98,0.71,0.0,12.58,63.19,0.0,0.0,0.0,17.67,0.0,4.88,93.44,6.56,0.0,0.0,18.21,60.15,21.64,93.44,6.56,81.79,8.62,0.98,0.0,8.61,0.0,0.0,0.0,0.0,0.0
DE111440,77.06,0.82,22.12,0.0,0.82,0.0,0.0,70.14,6.91,0.0,0.0,0.0,0.0,0.0,22.12,99.18,0.82,0.0,0.0,87.21,6.91,5.88,99.18,0.82,96.9,2.28,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111450,2.06,75.59,22.35,0.0,75.59,0.0,0.0,0.0,0.52,0.0,0.0,0.0,1.54,0.0,22.35,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,28.03,71.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111460,16.9,19.7,63.39,0.0,19.7,0.0,0.0,0.0,0.93,0.0,0.0,0.0,15.97,0.0,63.39,0.0,99.88,0.0,0.12,100.0,0.0,0.0,0.0,100.0,0.0,89.9,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111470,24.84,12.64,62.52,0.0,12.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.84,0.0,62.52,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,87.36,12.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111480,49.74,27.16,23.1,0.0,4.58,0.0,22.58,13.49,24.5,0.0,0.0,0.0,11.75,0.0,23.1,62.08,16.74,21.17,0.0,63.43,24.0,12.57,83.26,16.74,56.18,15.82,22.98,2.77,2.25,0.0,0.0,0.0,0.0,0.0
DE111490,91.82,1.11,7.07,0.0,0.0,1.11,0.0,33.51,52.9,0.0,0.0,0.0,5.41,0.0,7.07,98.38,1.62,0.0,0.0,35.01,52.9,12.09,98.38,1.62,92.18,7.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111500,97.6,0.0,2.4,0.0,0.0,0.0,0.0,16.9,9.59,0.0,0.0,0.0,71.11,0.0,2.4,97.6,2.4,0.0,0.0,8.02,9.59,82.39,97.6,2.4,91.98,2.4,0.0,0.0,5.62,0.0,0.0,0.0,0.0,0.0
DE111510,75.39,0.23,24.38,0.0,0.0,0.0,0.23,64.3,1.44,0.0,0.0,0.0,9.65,0.0,24.38,88.7,0.0,11.3,0.0,87.56,1.44,11.0,100.0,0.0,83.9,4.8,8.97,2.32,0.0,0.0,0.0,0.0,0.0,0.0
DE111550,66.03,0.49,33.48,0.0,0.0,0.0,0.49,66.03,0.0,0.0,0.0,0.0,0.0,0.0,33.48,47.67,0.0,52.33,0.0,100.0,0.0,0.0,100.0,0.0,31.6,2.34,0.49,65.57,0.0,0.0,0.0,0.0,0.0,0.0
DE111560,48.72,17.22,34.06,0.0,0.02,0.71,16.48,48.41,0.0,0.0,0.0,0.0,0.31,0.0,34.06,64.8,1.03,34.17,0.0,99.69,0.0,0.31,98.97,1.03,57.47,7.16,24.13,11.24,0.0,0.0,0.0,0.0,0.0,0.0
DE111570,46.25,8.11,45.64,0.0,0.0,0.01,0.0,29.15,0.0,11.89,6.83,1.27,5.21,0.0,45.64,88.98,6.84,4.18,0.0,100.0,0.0,0.0,93.16,6.84,49.56,45.41,4.18,0.85,0.0,0.0,0.0,0.0,0.0,0.0
DE111580,29.95,20.2,49.84,0.0,0.0,0.0,20.2,29.95,0.0,0.0,0.0,0.0,0.0,0.0,49.84,56.45,0.0,43.55,0.0,100.0,0.0,0.0,100.0,0.0,18.36,33.9,20.2,27.54,0.0,0.0,0.0,0.0,0.0,0.0
DE111590,39.26,36.47,24.27,0.0,0.0,0.0,36.47,39.26,0.0,0.0,0.0,0.0,0.0,0.0,24.27,36.06,0.0,63.94,0.0,100.0,0.0,0.0,100.0,0.0,32.94,3.12,51.96,11.98,0.0,0.0,0.0,0.0,0.0,0.0
DE111600,39.27,12.13,48.6,0.0,0.0,0.93,7.39,36.81,0.0,1.97,0.58,3.23,0.49,0.0,48.6,68.13,1.54,30.33,0.0,100.0,0.0,0.0,98.46,1.54,25.19,36.76,11.92,26.13,0.0,0.0,0.0,0.0,0.0,0.0
DE111610,25.19,36.91,37.91,0.0,0.0,1.63,33.39,22.11,0.0,2.14,1.56,0.33,0.94,0.0,37.91,43.86,3.45,52.69,0.0,100.0,0.0,0.0,96.55,3.45,13.16,32.86,37.71,16.26,0.0,0.0,0.0,0.0,0.0,0.0
DE111620,88.84,0.4,10.76,0.0,0.0,0.0,0.0,2.93,0.0,22.54,0.0,0.4,63.37,0.0,10.76,88.84,0.0,11.16,0.0,100.0,0.0,0.0,100.0,0.0,0.0,88.84,11.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111630,43.98,10.04,45.98,0.0,0.0,0.35,4.0,40.31,0.0,2.94,0.86,4.82,0.73,0.0,45.98,73.44,1.25,25.31,0.0,100.0,0.0,0.0,98.75,1.25,30.52,34.9,10.16,24.42,0.0,0.0,0.0,0.0,0.0,0.0
DE111640,78.41,7.82,13.77,0.0,0.0,3.13,0.0,43.27,0.0,14.2,0.0,4.69,20.94,0.0,13.77,79.77,3.16,17.07,0.0,100.0,0.0,0.0,96.84,3.16,1.78,80.1,16.82,1.3,0.0,0.0,0.0,0.0,0.0,0.0
DE111650,46.19,28.02,25.78,0.0,0.0,0.0,28.02,46.19,0.0,0.0,0.0,0.0,0.0,0.0,25.78,36.54,0.13,63.33,0.0,100.0,0.0,0.0,99.87,0.13,33.99,2.55,47.98,15.48,0.0,0.0,0.0,0.0,0.0,0.0
DE111660,68.66,3.63,27.71,0.0,0.0,0.0,3.63,68.66,0.0,0.0,0.0,0.0,0.0,0.0,27.71,78.53,0.0,21.47,0.0,100.0,0.0,0.0,100.0,0.0,78.53,0.0,16.76,4.71,0.0,0.0,0.0,0.0,0.0,0.0
DE111670,97.08,0.0,2.92,0.0,0.0,0.0,0.0,97.08,0.0,0.0,0.0,0.0,0.0,0.0,2.92,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,7.75,92.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
DE111680,52.51,1.3,46.19,0.0,0.0,0.0,1.3,52.51,0.0,0.0,0.0,0.0,0.0,0.0,46.19,56.34,0.0,43.66,0.0,100.0,0.0,0.0,100.0,0.0,33.62,12.64,1.3,52.45,0.0,0.0,0.0,0.0,0.0,0.0
DE111690,64.66,23.59,11.75,0.0,0.0,6.52,0.0,31.98,0.0,6.35,0.0,17.08,26.33,0.0,11.75,63.75,8.94,27.3,0.0,99.42,0.0,0.58,91.06,8.94,1.17,69.1,29.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111700,23.38,60.13,16.49,0.0,0.0,0.0,60.13,23.38,0.0,0.0,0.0,0.0,0.0,0.0,16.49,4.28,0.0,95.72,0.0,100.0,0.0,0.0,100.0,0.0,2.53,1.76,74.86,20.85,0.0,0.0,0.0,0.0,0.0,0.0
DE111710,77.97,4.55,17.47,0.0,0.0,0.0,4.55,77.96,0.0,0.0,0.0,0.0,0.01,0.0,17.47,75.47,0.39,24.14,0.0,99.99,0.0,0.01,99.61,0.39,75.44,0.42,20.54,3.6,0.0,0.0,0.0,0.0,0.0,0.0
DE111720,49.48,15.93,34.59,0.0,0.02,0.19,15.72,49.13,0.0,0.0,0.0,0.0,0.35,0.0,34.59,69.26,0.3,30.45,0.0,99.65,0.0,0.35,99.7,0.3,62.89,5.64,23.04,8.43,0.0,0.0,0.0,0.0,0.0,0.0
DE111730,56.2,29.31,14.5,0.0,0.0,3.68,0.0,32.89,0.0,12.52,0.0,25.62,10.79,0.0,14.5,60.65,4.36,34.99,0.0,99.98,0.0,0.02,95.64,4.36,6.61,57.44,35.62,0.33,0.0,0.0,0.0,0.0,0.0,0.0
DE111740,49.35,9.78,40.87,0.0,0.0,0.02,0.0,42.97,0.0,5.1,1.41,8.36,1.27,0.0,40.87,82.65,1.45,15.9,0.0,100.0,0.0,0.0,98.55,1.45,40.78,34.02,9.68,15.53,0.0,0.0,0.0,0.0,0.0,0.0
DE111770,100.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,0.0,74.58,0.0,0.0,0.83,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111780,66.47,1.44,32.08,0.0,0.0,0.0,0.0,6.32,0.0,24.6,0.0,1.44,35.55,0.0,32.08,66.47,0.09,33.44,0.0,100.0,0.0,0.0,99.91,0.09,0.0,66.56,33.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111790,7.16,34.42,58.42,0.0,34.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16,0.0,58.42,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,65.58,34.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111810,0.55,17.46,82.0,0.0,17.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,82.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,82.54,17.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111820,37.02,28.57,34.4,0.0,0.0,0.0,28.57,37.02,0.0,0.0,0.0,0.0,0.0,0.0,34.4,47.12,0.0,52.88,0.0,100.0,0.0,0.0,100.0,0.0,26.53,17.13,35.83,20.51,0.0,0.0,0.0,0.0,0.0,0.0
DE111830,14.19,85.04,0.77,0.0,3.53,0.05,0.16,13.1,0.0,0.0,0.0,81.31,1.09,0.0,0.77,0.2,4.67,93.13,2.0,99.8,0.0,0.2,94.57,5.43,0.25,3.09,96.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111840,68.59,12.8,18.61,0.0,0.0,5.39,0.0,28.94,0.0,16.87,0.0,7.42,22.77,0.0,18.61,70.48,5.7,23.82,0.0,100.0,0.0,0.0,94.3,5.7,2.9,72.12,23.43,1.55,0.0,0.0,0.0,0.0,0.0,0.0
DE111850,99.79,0.06,0.15,0.0,0.06,0.0,0.0,3.18,93.12,0.0,0.0,0.0,3.49,0.0,0.15,99.94,0.06,0.0,0.0,0.41,93.12,6.47,99.94,0.06,99.74,0.2,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111860,97.51,0.09,2.4,0.0,0.09,0.0,0.0,9.72,7.16,0.0,0.0,0.0,80.63,2.4,0.0,99.91,0.09,0.0,0.0,11.18,7.16,81.66,99.91,0.09,97.51,2.4,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111870,88.74,0.52,10.74,0.0,0.51,0.01,0.0,19.32,61.31,0.0,0.0,0.0,8.1,0.0,10.74,97.5,2.5,0.0,0.0,28.14,61.31,10.54,97.5,2.5,95.73,3.75,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111880,92.37,0.59,7.04,0.0,0.0,0.59,0.0,23.25,69.13,0.0,0.0,0.0,0.0,0.0,7.04,99.04,0.96,0.0,0.0,22.56,69.13,8.31,99.04,0.96,98.03,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111890,13.12,36.53,50.35,0.0,0.0,0.0,36.53,13.09,0.02,0.0,0.0,0.0,0.0,0.17,50.18,43.46,0.13,56.41,0.0,100.0,0.0,0.0,99.87,0.13,2.92,36.27,46.46,14.34,0.0,0.01,0.0,0.0,0.0,0.0
DE111900,15.09,79.49,5.42,0.0,0.0,0.87,16.68,14.95,0.07,0.0,0.0,61.93,0.07,0.0,5.42,6.96,2.93,90.11,0.0,97.51,0.0,2.49,97.07,2.93,2.49,5.41,92.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111910,90.44,0.57,8.98,0.0,0.4,0.17,0.0,58.31,0.0,22.22,0.0,0.0,9.92,0.0,8.98,88.97,1.74,9.29,0.0,100.0,0.0,0.0,98.26,1.74,5.29,82.59,3.68,8.45,0.0,0.0,0.0,0.0,0.0,0.0
DE111920,49.49,15.9,34.61,0.0,0.02,0.24,15.63,49.15,0.0,0.0,0.0,0.0,0.35,0.0,34.61,69.09,0.35,30.56,0.0,99.65,0.0,0.35,99.65,0.35,62.78,5.65,23.17,8.41,0.0,0.0,0.0,0.0,0.0,0.0
DE111940,49.67,14.98,35.35,0.0,0.0,0.01,0.0,39.9,0.0,7.82,2.16,12.82,1.95,0.0,35.35,82.98,2.18,14.84,0.0,100.0,0.0,0.0,97.82,2.18,35.52,48.84,14.84,0.8,0.0,0.0,0.0,0.0,0.0,0.0
DE111960,87.87,0.53,11.6,0.0,0.05,0.45,0.03,28.16,22.65,0.0,0.0,0.0,37.06,0.0,11.6,98.21,0.51,1.28,0.0,37.02,22.65,40.33,99.49,0.51,95.3,3.37,1.07,0.26,0.0,0.0,0.0,0.0,0.0,0.0
DE111980,9.31,90.21,0.49,0.0,0.05,0.0,7.0,9.21,0.0,0.0,0.0,83.15,0.09,0.0,0.49,0.97,0.63,98.4,0.0,99.68,0.0,0.32,99.37,0.63,0.32,0.73,98.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE111990,4.21,45.66,50.13,0.0,45.66,0.0,0.0,1.42,0.0,0.0,0.0,0.0,2.79,0.0,50.13,0.0,98.58,0.0,1.42,100.0,0.0,0.0,1.42,98.58,0.0,68.31,31.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE112010,72.05,3.56,24.39,0.0,0.0,0.0,3.56,72.05,0.0,0.0,0.0,0.0,0.0,0.0,24.39,32.65,0.0,67.35,0.0,100.0,0.0,0.0,100.0,0.0,20.28,4.11,3.56,72.05,0.0,0.0,0.0,0.0,0.0,0.0
DE112020,2.74,76.43,20.83,0.0,0.0,0.0,76.43,2.74,0.0,0.0,0.0,0.0,0.0,0.0,20.83,20.32,0.0,79.68,0.0,100.0,0.0,0.0,100.0,0.0,0.0,20.32,76.95,2.74,0.0,0.0,0.0,0.0,0.0,0.0
DE112030,44.18,20.19,35.63,0.0,0.01,0.89,19.29,43.95,0.0,0.0,0.0,0.0,0.23,0.0,35.63,60.33,1.26,38.41,0.0,99.77,0.0,0.23,98.74,1.26,46.41,12.36,25.32,15.91,0.0,0.0,0.0,0.0,0.0,0.0
DE112040,25.65,0.0,74.35,0.0,0.0,0.0,0.0,25.65,0.0,0.0,0.0,0.0,0.0,0.0,74.35,91.42,0.0,8.58,0.0,100.0,0.0,0.0,100.0,0.0,74.35,5.83,0.0,19.83,0.0,0.0,0.0,0.0,0.0,0.0
DE112050,80.69,0.0,19.31,0.0,0.0,0.0,0.0,43.02,0.0,0.0,0.0,0.0,37.66,0.0,19.31,99.92,0.0,0.08,0.0,58.08,0.0,41.92,100.0,0.0,94.63,5.29,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE112060,32.02,48.78,19.2,0.0,14.18,0.0,0.0,8.71,0.0,0.0,0.0,34.6,23.31,0.0,19.2,3.18,55.72,34.6,6.5,96.82,0.0,3.18,43.31,56.69,3.18,48.04,48.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE112070,46.6,22.95,30.45,0.0,0.0,0.0,22.95,46.6,0.0,0.0,0.0,0.0,0.0,0.0,30.45,31.52,0.0,68.48,0.0,100.0,0.0,0.0,100.0,0.0,30.84,0.68,52.72,15.76,0.0,0.0,0.0,0.0,0.0,0.0
DE112100,53.78,0.56,45.66,0.0,0.0,0.0,0.0,53.78,0.0,0.0,0.56,0.0,0.0,0.0,45.66,71.07,0.56,28.36,0.0,100.0,0.0,0.0,99.44,0.56,46.14,0.68,0.0,53.18,0.0,0.0,0.0,0.0,0.0,0.0
DE112110,77.52,6.27,16.22,0.0,0.0,0.0,0.0,63.31,0.0,13.98,6.27,0.0,0.23,0.0,16.22,93.73,6.27,0.0,0.0,100.0,0.0,0.0,93.73,6.27,22.48,77.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE112120,51.11,2.17,46.72,0.0,0.0,0.0,2.17,51.11,0.0,0.0,0.0,0.0,0.0,0.0,46.72,63.48,0.0,36.52,0.0,100.0,0.0,0.0,100.0,0.0,29.3,17.42,2.17,51.11,0.0,0.0,0.0,0.0,0.0,0.0
DE112130,99.54,0.21,0.25,0.0,0.0,0.09,0.0,0.98,0.07,0.0,0.0,0.12,98.48,0.0,0.25,99.68,0.29,0.0,0.03,1.45,12.83,85.72,99.71,0.29,99.78,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE112140,12.04,81.61,6.35,0.0,0.0,0.0,0.0,11.27,0.0,0.0,0.0,81.61,0.77,0.0,6.35,4.06,2.43,93.52,0.0,100.0,0.0,0.0,97.57,2.43,0.0,4.06,95.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE112160,47.53,0.08,52.39,0.0,0.08,0.0,0.0,45.71,0.0,0.0,0.0,0.0,1.82,0.0,52.39,99.92,0.08,0.0,0.0,98.18,0.0,1.82,99.92,0.08,99.47,0.46,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE112180,71.82,10.06,18.12,0.0,0.0,2.13,0.0,25.77,0.0,16.04,0.0,7.93,30.01,0.0,18.12,71.82,2.13,26.05,0.0,100.0,0.0,0.0,97.87,2.13,0.0,73.95,26.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE112200,47.74,0.11,52.15,0.0,0.11,0.0,0.0,45.77,0.0,0.0,0.0,0.0,1.97,0.0,52.15,99.89,0.11,0.0,0.0,98.03,0.0,1.97,99.89,0.11,99.75,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE112220,45.45,3.57,50.98,0.0,0.0,0.0,3.57,45.45,0.0,0.0,0.0,0.0,0.0,0.0,50.98,60.69,0.0,39.3,0.0,100.0,0.0,0.0,100.0,0.0,27.28,23.7,3.57,45.45,0.0,0.0,0.0,0.0,0.0,0.0
DE112260,44.5,0.19,55.31,0.0,0.19,0.0,0.0,41.54,0.0,0.0,0.0,0.0,2.96,0.0,55.31,99.81,0.19,0.0,0.0,97.04,0.0,2.96,99.81,0.19,99.58,0.23,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
