gauge_id,q_mean,runoff_ratio,flow_period_start,flow_period_end,flow_perc_complete,slope_fdc,hfd_mean,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq
DE910500,0.98,0.45,2000-05-01,2016-12-31,23.815,0.79,154.0,0.59,1.56,0.0,0.0,43.18,11.65,0.0
DE910530,0.8,0.37,1961-11-01,2017-12-31,80.23700000000001,1.17,161.51,0.33,1.82,0.65,1.5,0.05,1.5,0.0
DE910560,0.75,0.35,1970-11-01,2017-12-31,67.381,1.23,152.65,0.31,1.56,0.0,0.0,0.61,3.11,0.0
DE910570,0.68,0.3,1977-11-01,2015-12-31,54.521,3.89,131.22,0.04,2.99,29.78,3.17,123.6,11.1,0.0
DE910580,0.94,0.43,1982-11-01,1997-12-31,21.668000000000003,3.04,129.07,0.14,3.34,11.21,2.34,56.57,10.56,0.0
DE910610,0.95,0.42,1978-11-01,2017-12-31,55.952999999999996,1.15,157.63,0.42,2.07,0.82,1.41,56.57,10.56,0.0
DE910620,1.49,0.59,1961-11-01,2017-12-31,80.23700000000001,1.38,161.85,0.59,3.33,0.82,1.29,0.27,3.75,0.0
DE910630,1.03,0.43,1981-11-01,1993-10-31,17.143,2.49,146.55,0.28,2.76,1.27,2.0,1.64,9.0,0.0
DE910640,1.03,0.44,1966-11-01,2017-12-31,73.095,1.57,157.44,0.4,2.54,1.48,1.61,1.64,9.0,0.0
DE910650,0.95,0.39,1973-11-01,2000-12-31,38.81,2.16,163.81,0.24,2.43,1.46,3.45,9.85,8.53,0.0
DE910660,1.08,0.4,1980-11-01,2016-12-31,51.666000000000004,2.59,159.83,0.21,3.17,2.91,3.64,18.4,9.91,0.0
DE910670,1.03,0.42,1964-11-01,2017-12-31,75.94999999999999,1.51,159.5,0.3,2.56,1.02,1.36,5.4,4.46,0.0
DE910680,1.07,0.43,1961-02-01,2017-12-31,81.301,2.55,147.11,0.18,3.43,5.62,1.75,34.73,8.57,0.0
DE910690,1.22,0.47,1983-11-01,1998-12-31,21.668000000000003,1.86,141.36,0.3,3.62,3.43,1.66,10.14,6.45,0.0
DE910700,1.25,0.5,1958-11-01,2017-12-31,84.524,1.9,150.5,0.34,3.44,2.29,1.55,2.36,4.03,0.0
DE910710,0.8,0.34,1979-11-01,2017-12-31,54.525,2.32,145.41,0.17,2.52,5.62,1.84,11.54,4.19,0.0
DE910720,1.19,0.5,1960-11-01,2017-12-31,81.66499999999999,2.28,140.07,0.23,3.77,7.11,1.83,20.27,5.48,0.0
DE910730,0.47,0.2,1968-11-01,2009-12-31,58.80800000000001,2.92,140.05,0.04,1.61,8.2,1.9,65.62,11.51,0.0
DE910750,1.26,0.56,1962-11-01,1999-12-31,53.093999999999994,2.71,138.28,0.16,4.08,6.42,1.67,52.31,8.88,0.0
DE910770,0.96,0.4,1982-11-01,2000-12-31,25.954,3.17,127.12,0.08,3.64,14.76,2.13,83.11,5.25,0.0
DE910780,0.91,0.4,1983-11-01,2017-12-31,48.811,2.78,142.06,0.16,2.93,7.58,2.02,33.36,5.86,0.0
DE910790,1.05,0.53,1985-07-01,2001-12-31,23.576,2.09,143.81,0.26,3.52,7.0,2.6,5.06,4.26,0.0
DE910800,0.48,0.25,1963-11-01,2017-12-31,77.38199999999999,3.41,139.26,0.04,1.78,13.32,3.06,84.23,12.2,0.0
DE910810,0.59,0.31,1964-11-01,2017-12-31,75.94999999999999,2.57,140.04,0.06,1.84,3.54,2.07,39.6,8.4,0.0
DE910820,0.58,0.3,1978-11-01,2017-12-31,55.952999999999996,1.35,149.84,0.19,1.5,2.0,1.41,0.55,10.5,0.0
DE910830,0.62,0.33,1986-11-01,2017-12-31,44.524,2.46,140.07,0.14,1.8,2.2,2.06,9.77,3.81,0.0
DE910840,0.45,0.23,1987-11-01,2017-12-31,43.097,2.1,147.28,0.12,1.18,0.45,1.62,6.28,20.22,0.0
DE910850,0.31,0.19,1966-11-01,2017-12-31,73.095,2.83,148.66,0.03,1.05,8.36,3.94,67.14,12.86,0.0
DE910860,0.18,0.11,1970-11-01,2017-12-31,67.381,2.62,149.83,0.02,0.51,2.07,2.32,44.04,13.88,0.01
DE910870,0.1,0.06,1970-11-01,2008-12-31,54.525,3.57,159.73,0.0,0.5,54.0,9.99,163.53,23.27,0.38
DE910880,0.44,0.24,1981-11-01,2017-12-31,51.666000000000004,1.96,144.29,0.09,1.27,3.11,2.37,16.97,7.52,0.0
DE910890,0.63,0.34,1966-11-01,2017-12-31,73.095,1.74,148.34,0.16,1.65,0.72,2.0,7.06,6.92,0.0
DE910910,1.32,0.45,1980-11-01,1996-12-31,23.095,2.19,148.13,0.25,3.73,3.07,3.29,24.27,5.28,0.0
DE910920,1.56,0.48,1977-11-01,1995-12-31,25.95,0.66,177.94,0.9,2.88,0.53,2.25,24.27,5.28,0.0
DE910960,0.95,0.35,1951-01-01,2017-12-31,95.71300000000001,1.3,170.88,0.38,2.42,1.09,2.4,0.62,2.56,0.0
DE910990,0.67,0.29,1951-01-01,2017-12-31,95.71300000000001,1.61,170.91,0.2,1.79,1.58,3.25,5.03,4.61,0.0
DE911000,0.38,0.21,1963-11-01,2017-12-31,77.38199999999999,2.43,166.55,0.06,1.17,6.17,3.11,31.47,11.91,0.0
DE911010,0.43,0.22,1965-11-01,2000-12-31,50.239,3.03,166.5,0.03,1.39,10.41,3.16,69.88,16.5,0.0
DE911020,0.45,0.25,1965-11-01,2017-12-31,74.523,2.03,158.92,0.1,1.3,4.94,2.31,14.88,6.17,0.0
DE911030,0.47,0.27,1965-11-01,1999-12-31,48.807,2.02,154.24,0.09,1.49,8.09,2.52,20.58,4.53,0.0
DE911040,0.62,0.33,1965-11-01,2017-12-31,74.523,2.01,175.1,0.16,1.55,1.06,1.69,5.04,4.43,0.0
DE911050,0.46,0.26,1960-11-01,2017-12-31,81.66499999999999,2.26,153.88,0.1,1.53,6.86,2.98,18.27,6.35,0.0
DE911060,0.54,0.27,1951-01-01,2017-12-31,95.71300000000001,1.82,165.3,0.16,1.49,1.85,3.49,1.55,3.78,0.0
DE911070,0.63,0.32,1979-11-01,2017-12-31,54.525,1.53,158.78,0.21,1.57,0.57,3.0,2.14,2.63,0.0
DE911100,0.5,0.24,1984-11-01,2017-12-31,47.38,1.14,151.91,0.22,1.05,0.16,1.25,2.14,2.63,0.0
DE911110,0.44,0.21,1984-11-01,2017-12-31,47.38,1.5,147.16,0.14,1.04,0.25,2.67,0.47,2.14,0.0
DE911120,0.52,0.26,1960-11-01,2017-12-31,81.66499999999999,1.35,150.86,0.18,1.21,0.25,1.27,0.02,1.0,0.0
DE911130,0.42,0.23,1981-11-01,2017-12-31,51.666000000000004,1.55,167.74,0.13,1.06,1.91,2.39,3.57,5.21,0.0
DE911140,0.36,0.2,1964-11-01,2017-12-31,75.94999999999999,1.58,162.13,0.1,1.01,3.44,3.65,3.48,3.69,0.0
DE911160,0.51,0.28,1970-11-01,2017-12-31,67.381,1.65,156.26,0.14,1.36,0.67,3.44,6.39,3.97,0.0
DE911180,0.49,0.27,1984-04-01,2017-12-31,48.217,1.94,148.03,0.11,1.71,10.0,2.73,8.55,3.36,0.0
DE911190,0.56,0.26,2000-01-01,2017-12-31,25.716,0.57,170.35,0.37,0.88,0.06,1.0,8.55,3.36,0.0
DE911200,0.63,0.29,1985-11-01,2017-12-31,45.952,1.33,151.71,0.25,1.53,0.77,1.6,8.55,3.36,0.0
DE911210,0.7,0.33,1960-11-01,2017-12-31,81.66499999999999,0.93,159.59,0.37,1.34,0.0,0.0,8.55,3.36,0.0
DE911230,0.5,0.27,1960-11-01,2017-12-31,81.66499999999999,2.4,153.57,0.09,1.42,1.2,2.58,26.82,11.04,0.0
DE911240,0.71,0.36,1963-11-01,2017-12-31,77.38199999999999,1.89,164.51,0.22,1.77,1.72,1.98,0.6,1.6,0.0
DE911260,0.55,0.26,1963-11-01,2017-12-31,77.38199999999999,2.16,176.83,0.11,1.51,1.21,1.6,18.74,10.45,0.0
DE911270,0.67,0.35,1983-11-01,2017-12-31,48.811,1.14,168.21,0.32,1.38,0.85,1.65,0.12,4.0,0.0
DE911280,0.7,0.36,1958-11-01,2017-12-31,84.524,1.61,168.07,0.25,1.67,1.41,1.91,0.02,1.0,0.0
DE911290,0.69,0.34,1980-11-01,2017-12-31,53.093999999999994,1.85,160.94,0.25,1.63,1.11,1.54,0.02,1.0,0.0
DE911310,0.71,0.35,1961-11-01,2017-12-31,80.23700000000001,1.77,164.36,0.22,1.77,1.44,1.98,0.22,3.0,0.0
DE911320,0.55,0.29,1972-11-01,2000-12-31,40.238,1.57,163.96,0.2,1.33,1.67,2.14,0.59,2.0,0.0
DE911330,1.1,0.57,1951-01-01,2017-12-31,95.71300000000001,3.3,145.14,0.02,3.8,9.35,2.58,93.53,12.83,0.0
DE911340,0.58,0.29,1972-11-01,2017-12-31,64.522,1.26,159.84,0.22,1.25,1.11,1.81,2.25,24.75,0.0
DE911350,1.57,0.48,1951-01-01,2017-12-31,95.71300000000001,3.31,145.14,0.02,5.44,9.39,2.59,94.1,12.65,0.0
DE911360,1.3,0.42,1979-11-01,2017-12-31,54.525,2.28,145.46,0.32,3.82,4.16,2.41,7.78,7.38,0.0
DE911370,0.97,0.49,1983-11-01,2017-12-31,48.811,0.88,166.79,0.52,1.91,0.12,1.0,7.78,7.38,0.0
DE911380,1.08,0.45,1954-11-01,2017-12-31,90.238,1.55,159.97,0.4,2.51,0.58,1.71,7.78,7.38,0.0
DE911390,3.28,1.22,1951-01-01,2000-12-31,71.429,2.16,165.76,0.72,7.59,0.02,1.0,14.14,5.97,0.0
DE911400,1.52,0.55,1951-01-01,2017-12-31,95.71300000000001,1.52,162.77,0.59,3.51,0.32,1.5,0.02,1.0,0.0
DE911410,1.15,0.47,1962-11-01,2017-12-31,78.809,1.48,159.81,0.44,2.78,0.85,1.84,0.02,1.0,0.0
DE911420,1.09,0.44,1993-11-01,2017-12-31,34.524,1.51,152.87,0.44,2.65,1.17,2.08,0.02,1.0,0.0
DE911430,1.34,0.49,1973-11-01,2000-12-31,38.81,2.17,155.15,0.33,3.23,2.38,2.82,4.58,4.25,0.0
DE911440,1.14,0.44,1973-11-01,1993-12-31,28.809,2.58,151.21,0.18,3.15,1.32,3.12,33.42,7.94,0.0
DE911450,1.17,0.45,1961-11-01,2017-12-31,80.23700000000001,2.07,151.55,0.31,3.4,3.65,2.68,1.44,3.43,0.0
DE911460,0.88,0.41,1961-11-01,2017-12-31,79.783,2.34,146.54,0.13,2.99,11.69,2.35,43.26,8.4,0.0
DE911470,0.7,0.32,1960-11-01,2017-12-31,81.66499999999999,2.05,156.23,0.16,2.0,3.5,1.69,8.0,4.92,0.0
DE911480,0.93,0.42,1951-01-01,2017-12-31,95.71300000000001,1.61,160.71,0.34,2.32,0.53,2.92,8.0,4.92,0.0
DE911490,1.17,0.48,1977-11-01,1997-12-31,28.809,1.75,151.26,0.31,3.46,5.21,1.48,4.47,7.08,0.0
DE911520,0.83,0.36,1961-11-01,2017-12-31,80.23700000000001,2.45,149.45,0.14,2.62,5.33,1.77,28.31,6.43,0.0
DE911530,0.89,0.4,1952-11-01,2017-12-31,93.093,1.75,160.55,0.29,2.29,0.42,2.7,28.31,6.43,0.0
DE911540,0.77,0.35,1973-11-01,2016-12-31,61.667,2.73,144.1,0.11,2.69,11.43,2.62,55.33,8.94,0.0
DE911560,1.05,0.37,1951-01-01,2017-12-31,95.71300000000001,1.69,164.53,0.28,2.81,1.98,2.57,9.32,7.88,0.0
DE911570,0.76,0.33,1984-11-01,2017-12-31,47.38,2.34,156.81,0.15,2.27,7.06,2.66,19.78,6.88,0.0
DE911580,0.93,0.39,1961-11-01,2017-12-31,80.23700000000001,1.94,162.73,0.25,2.43,2.38,1.93,3.02,4.05,0.0
DE911600,0.6,0.29,1972-11-01,2000-12-31,40.238,2.08,152.63,0.12,1.83,4.78,1.82,21.7,5.14,0.0
DE911610,0.6,0.29,1967-11-01,2017-12-31,71.66799999999999,1.77,160.39,0.16,1.69,4.06,2.05,1.57,2.48,0.0
DE911620,0.77,0.34,1952-11-01,2017-12-31,93.093,1.94,163.89,0.22,2.13,2.5,2.22,1.55,4.3,0.0
DE911630,0.59,0.27,1979-11-01,1997-12-31,25.954,1.83,164.53,0.16,1.64,3.29,1.65,7.29,5.17,0.0
DE911640,0.8,0.36,1972-11-01,2017-12-31,64.522,1.69,160.82,0.25,2.18,2.2,2.16,0.45,2.5,0.0
DE911650,0.36,0.2,1966-06-01,2017-12-31,73.694,2.36,161.35,0.04,1.39,19.29,5.07,67.21,8.44,0.0
DE911660,0.5,0.26,1970-11-01,2017-12-31,67.381,2.67,150.07,0.08,1.67,10.67,2.76,36.74,5.97,0.0
DE911680,0.95,0.43,1963-11-01,2017-12-31,77.38199999999999,2.25,152.32,0.2,2.7,5.09,1.78,13.81,5.34,0.0
DE911690,0.52,0.27,1980-11-01,2017-12-31,53.093999999999994,2.26,151.86,0.09,1.86,14.25,3.51,33.36,3.38,0.0
DE911700,0.58,0.28,1978-11-01,2017-12-31,55.952999999999996,2.57,147.29,0.1,1.91,8.47,2.52,30.37,5.27,0.0
DE911710,0.44,0.24,1986-12-01,2017-12-31,44.407000000000004,3.76,138.83,0.03,1.66,15.67,3.24,98.16,21.5,0.0
DE911740,0.77,0.35,1985-11-01,2017-12-31,45.952,1.05,155.23,0.38,1.66,0.26,1.6,98.16,21.5,0.0
DE911750,0.95,0.43,1960-11-01,2017-12-31,81.66499999999999,0.94,155.95,0.45,1.94,0.14,1.14,98.16,21.5,0.0
DE911770,0.85,0.38,1970-11-01,2017-12-31,67.381,0.84,159.41,0.45,1.69,0.04,2.0,98.16,21.5,0.0
DE911780,0.56,0.3,1960-11-01,2017-12-31,81.66499999999999,2.0,150.5,0.13,1.42,0.48,2.25,11.75,15.3,0.0
DE911840,0.56,0.29,1974-11-01,2017-12-31,61.667,0.76,161.14,0.3,1.03,0.31,1.3,11.75,15.3,0.0
DE911850,0.55,0.29,1975-11-01,1995-11-30,28.688000000000002,0.85,161.21,0.3,1.1,0.16,1.5,0.05,1.0,0.0
DE911860,0.54,0.27,1985-11-01,1995-10-31,14.280000000000001,0.95,160.78,0.24,1.19,0.0,0.0,0.67,1.5,0.0
DE911870,0.79,0.4,1971-11-01,2015-12-31,63.093999999999994,1.38,147.91,0.31,1.95,0.81,1.35,0.14,2.0,0.0
DE911880,0.82,0.41,1966-11-01,2014-12-31,68.809,1.37,147.72,0.32,2.04,0.89,1.83,0.14,2.0,0.0
DE911890,0.67,0.31,1965-11-01,2017-12-31,74.523,1.92,138.71,0.12,1.95,0.67,1.42,25.06,10.14,0.0
DE911900,1.01,0.46,1989-11-01,2017-12-31,40.238,1.59,147.89,0.32,2.44,0.11,1.5,0.7,2.71,0.0
DE911910,0.85,0.4,1968-11-01,2017-12-31,70.236,1.9,144.31,0.21,2.32,0.23,2.2,9.42,8.69,0.0
DE911920,0.85,0.4,1984-11-01,1997-12-31,18.809,1.56,140.25,0.25,2.27,1.75,1.62,0.67,2.67,0.0
DE911930,0.9,0.41,1997-11-01,2017-12-31,28.809,1.69,144.05,0.25,2.5,0.42,2.0,2.89,4.23,0.0
DE911940,0.85,0.39,1989-11-01,2000-12-31,15.953999999999999,1.96,141.0,0.22,2.34,0.0,0.0,4.8,4.36,0.0
DE911950,0.94,0.46,1969-11-01,1999-12-31,43.092999999999996,2.23,138.0,0.15,2.6,1.1,1.6,27.93,8.53,0.0
DE911960,0.96,0.44,1982-11-01,2017-12-31,50.239,1.83,140.71,0.21,2.66,0.71,1.33,13.97,7.09,0.0
DE911970,0.94,0.45,1960-11-01,2017-12-31,81.66499999999999,1.83,144.59,0.25,2.44,0.45,1.92,4.2,6.18,0.0
DE911980,0.72,0.34,1969-11-01,2017-12-31,68.809,2.15,139.43,0.13,2.18,2.94,2.09,26.17,14.3,0.0
DE911990,0.79,0.36,1980-11-01,2017-12-31,53.093999999999994,1.44,147.33,0.24,2.0,1.64,1.48,0.36,4.33,0.0
DE912000,0.89,0.42,1964-11-01,2017-12-31,75.94999999999999,1.61,148.13,0.27,2.08,0.17,1.29,3.9,4.32,0.0
DE912010,0.7,0.31,1971-11-01,2017-12-31,65.95400000000001,1.9,136.31,0.16,2.26,6.71,1.9,11.93,14.51,0.0
DE912030,0.72,0.34,1974-11-01,2017-12-31,61.667,2.76,141.55,0.11,2.12,2.79,2.02,35.5,8.88,0.0
DE912090,0.67,0.33,1964-11-01,2017-12-31,75.94999999999999,2.88,137.77,0.07,1.89,0.12,1.2,43.38,18.8,0.0
DE912100,0.59,0.32,1972-11-01,2017-12-31,64.522,2.51,139.27,0.1,1.78,5.11,2.81,27.89,11.15,0.0
DE912110,0.64,0.33,1957-11-01,2015-12-31,83.092,2.54,142.39,0.14,1.77,0.46,2.17,11.77,7.14,0.0
DE912120,0.93,0.45,1969-11-01,2015-12-31,65.95,0.65,166.04,0.59,1.52,0.07,3.0,11.77,7.14,0.0
DE912130,0.64,0.32,1962-11-01,2015-12-31,75.94999999999999,1.88,146.04,0.2,1.61,0.08,4.0,0.06,1.5,0.0
DE912140,0.69,0.32,1972-11-01,2015-12-31,61.663000000000004,1.21,152.5,0.3,1.37,0.0,0.0,0.31,2.6,0.0
DE912150,0.73,0.31,1982-11-01,2015-12-31,47.38,3.11,133.25,0.08,3.02,20.94,3.06,84.47,10.56,0.0
DE912160,0.55,0.26,1968-11-01,2015-12-31,67.377,2.17,142.7,0.11,1.76,6.98,2.08,9.5,3.26,0.0
DE912170,0.69,0.31,1980-11-01,2017-12-31,53.093999999999994,1.53,141.14,0.2,2.11,5.22,1.52,1.5,6.0,0.0
DE912180,0.86,0.37,1978-11-01,2017-12-31,55.952999999999996,1.65,139.87,0.24,2.52,4.26,1.62,3.74,4.3,0.0
DE912190,0.84,0.37,1982-11-01,2017-12-31,37.383,2.68,133.58,0.11,3.2,16.16,2.14,60.83,8.64,0.0
DE912210,0.94,0.4,1977-11-01,2017-12-31,57.379999999999995,1.09,150.21,0.4,2.38,0.38,1.67,0.28,2.2,0.0
DE912220,1.08,0.44,1982-11-01,2017-12-31,50.239,1.58,143.76,0.3,2.81,2.59,1.63,3.65,4.96,0.0
DE912230,1.73,0.55,1967-11-01,2017-12-31,71.66799999999999,2.89,144.98,0.22,5.86,7.57,2.99,56.16,13.69,0.0
DE912240,2.25,0.65,1980-11-01,1990-10-31,14.283000000000001,2.95,143.44,0.29,7.69,7.0,2.33,66.23,20.55,0.0
DE912250,0.38,0.21,1984-11-01,2016-12-31,45.952,1.39,149.9,0.1,0.95,0.9,1.75,3.87,6.0,0.0
DE912270,0.16,0.09,1984-11-01,1999-12-31,21.664,1.06,160.86,0.08,0.27,0.0,0.0,3.87,6.0,0.0
DE912280,0.43,0.24,1973-11-01,2017-12-31,63.093999999999994,1.26,157.26,0.18,0.87,0.0,0.0,0.09,4.0,0.0
DE912290,0.8,0.43,1973-11-01,2017-12-31,63.093999999999994,1.12,157.33,0.39,1.57,0.07,1.0,0.05,2.0,0.0
DE912300,0.57,0.29,1973-11-01,2017-12-31,63.093999999999994,0.81,159.84,0.31,0.99,0.0,0.0,0.05,2.0,0.0
DE912310,0.9,0.44,1961-11-01,2017-12-31,80.23700000000001,0.56,172.95,0.63,1.27,0.02,1.0,0.05,2.0,0.0
DE912320,0.17,0.09,1973-11-01,2017-12-31,63.093999999999994,1.78,154.47,0.05,0.44,0.51,1.69,4.63,9.48,0.0
DE912330,0.22,0.12,1973-11-01,2017-12-31,36.19,1.02,159.17,0.1,0.5,0.52,1.71,0.35,2.0,0.0
DE912350,0.53,0.29,1955-11-01,2017-12-31,88.81,0.76,161.82,0.29,0.98,0.03,2.0,0.35,2.0,0.0
DE912360,0.47,0.24,1980-11-01,1994-12-31,20.236,1.32,156.77,0.17,0.96,0.08,1.0,0.31,2.0,0.0
DE912370,0.26,0.14,1984-08-01,1994-12-31,14.882000000000001,0.68,168.0,0.15,0.51,0.4,1.0,0.31,2.0,0.0
DE912380,0.43,0.23,1970-11-01,2017-12-31,67.381,0.74,170.33,0.28,0.68,0.0,0.0,0.31,2.0,0.0
DE912390,1.04,0.46,1976-11-01,2017-12-31,58.80800000000001,0.46,171.92,0.78,1.45,0.0,0.0,0.31,2.0,0.0
DE912400,0.91,0.43,1961-11-01,2017-12-31,80.23700000000001,0.57,167.75,0.6,1.43,0.0,0.0,0.31,2.0,0.0
DE912420,0.93,0.42,1961-11-01,2016-12-31,78.809,0.59,164.94,0.63,1.45,0.0,0.0,0.31,2.0,0.0
DE912440,0.8,0.38,1956-11-01,2017-12-31,87.375,0.7,165.52,0.48,1.33,0.03,1.0,0.31,2.0,0.0
DE912450,1.07,0.47,1982-11-01,2017-12-31,50.239,2.1,137.24,0.23,3.39,4.62,1.62,13.5,7.91,0.0
DE912470,0.86,0.38,1977-11-01,2001-12-31,34.524,1.48,149.48,0.29,2.3,2.87,2.36,0.26,3.0,0.0
DE912490,1.01,0.46,1977-11-01,2017-12-31,57.379999999999995,1.32,147.31,0.36,2.56,0.05,2.0,1.33,3.25,0.0
DE912500,0.66,0.27,1982-11-01,2017-12-31,50.239,1.66,148.44,0.2,1.92,3.76,1.73,4.68,4.82,0.0
DE912520,0.74,0.34,1960-11-01,2017-12-31,81.66499999999999,3.0,133.86,0.07,2.69,11.95,2.3,71.68,15.32,0.0
DE912530,0.87,0.39,1978-11-01,2017-12-31,55.952999999999996,2.06,141.66,0.19,2.68,3.08,2.21,10.53,6.35,0.0
DE912540,0.79,0.38,1982-11-01,1996-10-31,20.002,2.32,131.08,0.12,2.52,4.46,1.76,34.23,13.91,0.0
DE912550,1.03,0.48,1979-11-01,2000-12-31,30.241,1.77,138.8,0.29,2.99,0.9,1.12,0.55,3.67,0.0
DE912560,0.88,0.41,1960-11-01,2017-12-31,81.66499999999999,1.72,145.14,0.27,2.45,1.0,2.24,0.98,13.75,0.0
DE912570,0.87,0.41,1988-11-01,1999-12-31,15.950000000000001,1.8,143.0,0.27,2.39,0.0,0.0,0.98,13.75,0.0
DE912600,0.98,0.42,1978-11-01,2017-12-31,55.952999999999996,1.21,148.74,0.41,2.24,0.47,1.06,1.34,3.92,0.0
DE912650,0.92,0.42,1968-02-01,2017-12-31,71.308,2.9,134.59,0.11,2.89,6.0,1.95,55.45,7.23,0.0
DE912660,1.0,0.44,1981-11-01,1993-10-31,17.143,2.66,121.64,0.1,3.28,8.0,1.96,64.81,35.65,0.0
DE912670,0.83,0.36,1988-09-01,2017-12-31,41.904,4.2,125.17,0.04,3.17,17.69,2.31,118.83,16.65,0.0
DE912810,0.85,0.37,1980-11-01,2015-12-31,50.235,2.43,134.12,0.15,2.72,4.03,1.85,24.74,8.58,0.0
DEA10000,2.17,0.67,1951-01-01,2020-12-31,100.0,3.04,130.32,0.18,8.13,14.16,3.17,81.0,10.65,0.0
DEA10040,1.5,0.48,1951-01-01,2020-12-31,100.0,3.33,132.78,0.08,5.71,15.29,3.74,93.84,12.31,0.0
DEA10060,1.76,0.55,1951-01-01,2020-12-31,100.0,2.6,132.8,0.24,6.18,10.71,2.97,51.77,5.96,0.0
DEA10070,1.73,0.54,1990-12-03,2020-12-31,42.972,2.5,127.03,0.23,6.22,12.07,3.4,56.13,5.71,0.0
DEA10080,1.21,0.4,1981-12-03,2020-12-31,55.828,3.55,127.0,0.05,4.6,20.55,4.22,111.18,12.0,0.0
DEA10090,1.56,0.5,1989-12-03,2020-12-31,44.399,2.82,128.37,0.19,5.19,9.33,3.26,63.23,6.78,0.0
DEA10100,2.02,0.62,1951-12-03,2020-12-31,98.631,3.18,130.04,0.13,7.38,13.01,2.69,86.32,12.2,0.0
DEA10120,1.6,0.55,1967-12-03,2020-12-31,75.82900000000001,2.81,133.15,0.2,5.45,8.5,2.82,60.46,7.76,0.0
DEA10130,1.77,0.59,1970-12-03,2020-12-31,71.543,2.76,128.9,0.22,6.25,10.18,2.31,60.88,8.06,0.0
DEA10140,1.64,0.56,1969-12-03,2018-12-31,70.111,2.71,132.27,0.25,5.53,7.58,2.13,43.54,6.97,0.0
DEA10150,0.96,0.4,1975-12-03,2020-12-31,64.401,2.58,145.57,0.14,3.07,6.68,1.84,45.02,6.21,0.0
DEA10160,1.53,0.53,1951-01-01,2020-12-31,100.0,2.77,135.2,0.19,5.22,7.96,2.72,53.45,9.31,0.0
DEA10170,0.79,0.35,1974-12-03,2020-12-31,65.828,2.36,152.2,0.12,2.34,4.69,1.57,31.02,6.18,0.0
DEA10200,1.77,0.51,1971-12-03,2020-12-31,70.11500000000001,2.32,132.67,0.3,5.76,4.73,1.83,31.35,7.27,0.0
DEA10210,1.85,0.57,1951-01-01,2020-03-31,98.924,2.49,137.21,0.34,5.98,5.72,1.94,26.31,6.58,0.0
DEA10220,1.82,0.56,1951-01-01,2019-10-31,98.33,2.39,138.09,0.32,5.67,4.12,1.83,26.68,3.29,0.0
DEA10230,1.55,0.52,1964-12-03,2020-12-31,80.11200000000001,2.6,133.73,0.23,5.11,6.93,2.8,45.16,8.01,0.0
DEA10240,2.02,0.58,1987-12-03,2020-12-31,47.258,1.32,134.84,0.71,6.39,5.19,2.91,45.16,8.01,0.0
DEA10250,2.18,0.67,1987-12-03,2020-12-31,29.396,1.15,135.5,0.91,6.27,3.61,2.6,45.16,8.01,0.0
DEA10260,2.35,0.68,1987-12-03,2020-12-31,47.227000000000004,1.3,139.97,0.89,6.39,1.91,1.97,45.16,8.01,0.0
DEA10270,2.1,0.63,1987-12-03,2020-12-31,47.258,1.55,137.94,0.77,5.95,2.34,1.97,45.16,8.01,0.0
DEA10280,1.19,0.38,1987-12-03,2020-12-31,47.258,1.24,142.38,0.42,3.48,4.59,2.62,0.03,1.0,0.0
DEA10300,2.41,0.88,1951-01-01,2020-12-31,100.0,1.26,162.22,1.01,5.46,0.22,1.15,0.16,1.57,0.0
DEA10310,1.53,0.55,1952-12-03,2020-12-31,97.25399999999999,1.69,151.48,0.44,3.64,0.43,1.12,3.63,4.12,0.0
DEA10320,1.51,0.54,1951-01-01,2020-12-31,100.0,1.85,146.96,0.43,3.96,0.93,1.23,3.65,2.57,0.0
DEA10330,0.5,0.25,1972-12-16,2020-12-31,68.633,2.44,159.21,0.11,1.41,3.36,1.98,12.7,4.85,0.0
DEA10340,0.59,0.3,1951-01-01,2020-12-31,99.484,2.95,156.01,0.06,1.99,7.51,2.58,61.96,8.44,0.0
DEA10350,0.87,0.44,1979-12-03,2020-12-31,58.389,0.74,173.36,0.51,1.46,0.21,1.0,61.96,8.44,0.0
DEA10360,0.34,0.19,1969-12-03,2020-12-31,72.966,2.33,163.82,0.06,1.08,8.36,1.93,23.76,3.74,0.0
DEA10370,0.24,0.13,1971-12-03,2020-12-31,70.111,2.1,165.56,0.06,0.7,5.65,2.02,4.77,3.75,0.0
DEA10380,0.35,0.19,1964-12-03,2020-12-31,80.108,1.74,162.95,0.12,0.94,2.44,2.0,1.09,4.62,0.0
DEA10390,0.27,0.15,1951-01-01,2020-12-31,99.996,1.67,167.19,0.07,0.65,1.74,1.85,10.45,5.04,0.0
DEA10400,0.5,0.29,1973-08-01,2020-12-31,67.741,1.57,173.4,0.17,1.08,0.51,1.6,0.38,1.5,0.0
DEA10460,1.4,0.53,1958-12-03,2020-12-31,88.685,1.5,161.31,0.45,3.16,0.1,1.2,4.84,3.88,0.0
DEA10470,1.91,0.58,1972-12-01,2020-12-31,68.691,2.63,138.17,0.22,6.48,7.45,3.21,54.02,9.23,0.0
DEA10480,1.81,0.58,1951-01-01,2020-12-31,100.0,1.92,149.87,0.52,5.23,2.74,2.45,5.33,6.24,0.0
DEA10490,1.72,0.57,1983-12-03,2020-12-31,52.971999999999994,2.67,131.11,0.2,5.84,8.89,2.91,52.58,10.18,0.0
